167.0,87.0
143.0,87.0
119.0,87.0
95.0,87.0
NEW PASS
281.0,119.0
257.0,119.0
233.0,119.0
209.0,119.0
185.0,119.0
161.0,119.0
137.0,119.0
113.0,119.0
89.0,119.0
NEW PASS
362.0,151.0
338.0,151.0
314.0,151.0
290.0,151.0
266.0,151.0
242.0,151.0
NEW PASS
125.0,151.0
101.0,151.0
NEW PASS
393.0,183.0
369.0,183.0
345.0,183.0
321.0,183.0
297.0,183.0
273.0,183.0
249.0,183.0
NEW PASS
128.0,183.0
104.0,183.0
NEW PASS
384.0,215.0
360.0,215.0
336.0,215.0
312.0,215.0
288.0,215.0
NEW PASS
132.0,215.0
108.0,215.0
NEW PASS
375.0,247.0
351.0,247.0
327.0,247.0
303.0,247.0
279.0,247.0
255.0,247.0
NEW PASS
135.0,247.0
111.0,247.0
87.0,247.0
NEW PASS
366.0,279.0
342.0,279.0
318.0,279.0
294.0,279.0
270.0,279.0
246.0,279.0
222.0,279.0
198.0,279.0
174.0,279.0
150.0,279.0
126.0,279.0
102.0,279.0
NEW PASS
687.0,311.0
663.0,311.0
639.0,311.0
615.0,311.0
591.0,311.0
567.0,311.0
543.0,311.0
519.0,311.0
495.0,311.0
471.0,311.0
447.0,311.0
423.0,311.0
399.0,311.0
375.0,311.0
351.0,311.0
327.0,311.0
303.0,311.0
279.0,311.0
255.0,311.0
231.0,311.0
207.0,311.0
183.0,311.0
159.0,311.0
135.0,311.0
111.0,311.0
87.0,311.0
NEW PASS
691.0,343.0
667.0,343.0
643.0,343.0
619.0,343.0
595.0,343.0
571.0,343.0
547.0,343.0
523.0,343.0
499.0,343.0
475.0,343.0
451.0,343.0
427.0,343.0
403.0,343.0
379.0,343.0
355.0,343.0
331.0,343.0
307.0,343.0
283.0,343.0
259.0,343.0
235.0,343.0
211.0,343.0
187.0,343.0
163.0,343.0
139.0,343.0
115.0,343.0
91.0,343.0
NEW PASS
694.0,375.0
670.0,375.0
646.0,375.0
622.0,375.0
598.0,375.0
574.0,375.0
550.0,375.0
NEW PASS
496.0,375.0
472.0,375.0
448.0,375.0
424.0,375.0
400.0,375.0
376.0,375.0
352.0,375.0
328.0,375.0
304.0,375.0
280.0,375.0
256.0,375.0
232.0,375.0
208.0,375.0
184.0,375.0
160.0,375.0
136.0,375.0
112.0,375.0
88.0,375.0
NEW PASS
698.0,407.0
674.0,407.0
650.0,407.0
626.0,407.0
602.0,407.0
578.0,407.0
NEW PASS
459.0,407.0
435.0,407.0
411.0,407.0
387.0,407.0
363.0,407.0
339.0,407.0
315.0,407.0
291.0,407.0
267.0,407.0
243.0,407.0
219.0,407.0
195.0,407.0
171.0,407.0
147.0,407.0
123.0,407.0
99.0,407.0
NEW PASS
701.0,439.0
677.0,439.0
653.0,439.0
629.0,439.0
605.0,439.0
581.0,439.0
NEW PASS
471.0,439.0
447.0,439.0
423.0,439.0
399.0,439.0
375.0,439.0
351.0,439.0
327.0,439.0
303.0,439.0
279.0,439.0
255.0,439.0
231.0,439.0
207.0,439.0
183.0,439.0
159.0,439.0
135.0,439.0
111.0,439.0
87.0,439.0
NEW PASS
705.0,471.0
681.0,471.0
657.0,471.0
633.0,471.0
609.0,471.0
585.0,471.0
561.0,471.0
537.0,471.0
513.0,471.0
489.0,471.0
465.0,471.0
441.0,471.0
417.0,471.0
393.0,471.0
369.0,471.0
345.0,471.0
321.0,471.0
297.0,471.0
273.0,471.0
249.0,471.0
225.0,471.0
201.0,471.0
177.0,471.0
153.0,471.0
129.0,471.0
105.0,471.0
NEW PASS
708.0,503.0
684.0,503.0
660.0,503.0
636.0,503.0
612.0,503.0
588.0,503.0
564.0,503.0
540.0,503.0
516.0,503.0
492.0,503.0
468.0,503.0
444.0,503.0
420.0,503.0
396.0,503.0
372.0,503.0
348.0,503.0
324.0,503.0
300.0,503.0
276.0,503.0
252.0,503.0
228.0,503.0
204.0,503.0
180.0,503.0
156.0,503.0
132.0,503.0
108.0,503.0
84.0,503.0
NEW PASS
