<<<<<<< HEAD
323.55037797770285,697.6749419392779
317.81913103621343,691.9436949977885
313.61701895294766,655.1257505261532
353.22447540516725,694.7332069783729
303.68365992819247,612.5765591130285
388.62981977412096,697.522718958957
293.75030090343716,570.0273676999036
424.03516414307467,700.3122309395412
283.816941878682,527.478176286779
459.44050851202854,703.1017429201255
273.8835828539268,484.9289848736542
490.82020852975813,701.8656105494856
263.9502238291714,442.3797934605293
518.9126773022224,697.3422469335802
254.01686480441623,399.83060204740457
547.0051460746866,692.818883317675
244.083505779661,357.2814106342798
575.0976148471508,688.2955197017698
234.15014675490576,314.732219221155
605.6320826097381,686.2141550759873
224.21678773015054,272.1830278080303
640.7002332227968,688.6664733006767
214.28342870539532,229.6338363949056
400.69892956448984,416.04933725400014
453.0704878671096,468.42089555661994
675.7683838358557,691.118791525366
204.35006968064008,187.08464498178083
398.935911597551,381.67048689869176
490.769307121199,473.5038824223398
710.8365344489148,693.5711097500556
211.7836102417974,161.90235315456863
420.462501341176,370.58124425394726
507.64865790151504,457.76740081428625
778.9856983026735,729.1044412154449
242.65605738000906,160.1589679044108
453.414579424271,370.91748994867277
509.383542603024,426.88645312742574
915.9248541060108,833.4277646304125
273.52850451822076,158.41558265425294
486.3666575073659,371.25373564339816
511.11842730453304,396.0055054405653
951.5447763196248,836.4318544556572
304.4009516564324,156.67219740409513
981.6520404758369,833.9232862234996
335.27339879464415,154.92881215393732
1001.9421222523225,821.5975356116159
366.1458459328559,153.18542690377953
1022.2322040288083,809.2717849997321
397.0182930710675,151.44204165362163
1042.522285805294,796.9460343878482
427.8907402092792,149.69865640346381
1062.8123675817797,784.6202837759644
458.7631873474909,147.95527115330594
1082.2110559722707,771.4031397780859
489.63563448570255,146.21188590314813
1092.147004911774,748.7232563292196
520.5080816239142,144.4685006529903
1102.0829538512774,726.0433728803534
551.380528762126,142.72511540283247
1112.0189027907804,703.3634894314871
582.2529759003376,140.9817301526746
1121.954851730284,680.6836059826211
613.1254230385493,139.23834490251681
1131.890800669787,658.0037225337549
643.997870176761,137.494959652359
1141.8267496092903,635.3238390848884
674.8703173149728,135.7515744022012
1151.7626985487939,612.6439556360224
705.7427644531845,134.00818915204337
1161.698647488297,589.964072187156
736.615211591396,132.2648039018855
1171.6345964278005,567.2841887382899
767.4876587296078,130.52141865172774
1180.3758011637547,543.4095610858747
798.3601058678195,128.77803340156981
818.4577019773944,148.87562951114472
840.5355443748936,170.9534719086439
1188.866699678082,519.2846272118326
829.2325530060311,127.034648151412
844.9652689361399,142.76736408152078
878.9596756817399,176.76177082712064
1197.35759819241,495.1596933377909
860.1050001442429,125.29126290125419
871.4728358948855,136.65909865189678
917.3838069885862,182.5700697455975
1205.8484967067375,471.03475946374886
890.9774472824545,123.54787765109631
897.9804028536311,130.55083322227284
955.8079382954325,188.37836866407423
1214.3393952210652,446.90982558970694
921.8498944206663,121.80449240093844
924.4879698123766,124.4425677926489
994.2320696022787,194.18666758255097
1222.8302937353928,422.784891715665
952.722341558878,120.06110715078069
950.9955367711223,118.3343023630249
1032.656200909125,199.99496650102776
1231.3211922497203,398.65995784162317
983.5947886970896,118.31772190062287
977.5031037298677,112.22603693340096
1071.0803322159713,205.8032654195045
1235.230489131733,369.95342233526634
1014.4672358353012,116.57433665046494
1004.0106706886133,106.11777150377702
1122.6676193710039,224.77472018616766
1232.4664355394982,334.573536354662
1045.339682973513,114.83095140030724
1030.5182376473588,100.00950607415297
1176.4837428118137,245.97501123860792
1229.7023819472633,299.19365037405765
1230.2998662526234,267.17530229104796
1226.9383283550287,263.8137643934534
=======
ALTITUDE	18.42749106114538	2.764123659171805
GSD	0.02
299.6579876471639,596.994813283773
291.9203399848355,589.2571656214448
291.20158770352526,555.9208707003855
315.6075370604461,580.3268200573065
282.7451877598867,514.8469281169981
339.2947341360567,571.3964744931683
274.28878781624803,473.77298553361067
362.9819312116673,562.46612892903
265.83238787260944,432.6990429502233
386.6691282872779,553.5357833648917
257.3759879289709,391.6251003668359
410.3563253628884,544.6054378007534
248.91958798533233,350.5511577834485
434.04352243849905,535.6750922366152
240.4631880416937,309.47721520006104
457.7307195141097,526.744746672477
232.00678809805515,268.40327261667363
481.4179165897202,517.8144011083388
223.5503881544166,227.32933003328625
505.10511366533086,508.8840555442005
215.093988210778,186.25538744989888
528.7923107409414,499.9537099800622
226.12923985296703,164.67309645233902
552.479507816552,491.023364415924
258.80663119480715,164.73294515443035
576.1667048921626,482.09301885178576
291.4840225366473,164.79279385652163
599.8539019677733,473.1626732876475
324.1614138784874,164.8526425586129
623.5410990433838,464.23232772350934
356.8388052203275,164.91249126070417
647.2282961189943,455.301982159371
389.51619656216764,164.97233996279547
670.915493194605,446.37163659523276
422.1935879040077,165.03218866488675
694.6026902702156,437.4412910310946
454.8709792458478,165.09203736697802
718.2898873458263,428.51094546695634
487.548370587688,165.15188606906932
723.2674846235138,400.8710001048951
520.2257619295281,165.2117347711606
725.463952141342,370.44992498297455
552.9031532713682,165.27158347325187
727.6604196591703,340.0288498610539
585.5805446132082,165.3314321753431
729.8568871769984,309.60777473913333
618.2579359550483,165.39128087743444
732.0533546948267,279.1866996172127
650.9353272968884,165.4511295795257
734.249822212655,248.76562449529217
683.6127186387284,165.51097828161696
736.446289730483,218.3445493733716
716.2901099805687,165.57082698370832
738.6427572483113,187.92347425145098
748.9675013224087,165.63067568579956
740.8392247661394,157.50239912953035
>>>>>>> c54494fe9d43761faf2c10e40cd826be044028db
